time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.05806459770538623,-0.1517931358261087,11.435420702695069,6.171487562918815,0.023262057487896115,0.0,0.04098804925573406,-0.5345645982930044,2.3684942198020766,-0.1630656033948689,0.08248904095415954,0.0,408.12679125350047,408.83208206888423,409.55732316542463,406.6368423706799
1.2600000000000007,0.06000667796843295,-0.18629090243859206,11.581106999933423,6.161448089154376,0.027846458160263765,0.0,0.02324767584608845,-0.6163690114284536,2.487304517268518,-0.17758587015105992,0.06005740265539652,0.0,451.386976496741,449.5775401208923,449.95655434003476,448.7528503951314
1.3200000000000007,0.06074676633278681,-0.2261089413418073,11.735460296360861,6.150523507706987,0.03125661942152025,0.0,0.0010361543746839064,-0.7120609074309195,2.65722329792739,-0.19302894063338066,0.04946032407865258,0.0,466.8348133361337,466.00924492456784,467.1500853669607,465.9137055019834
1.3800000000000008,0.06017147189982835,-0.27152579344550615,11.897056779049178,6.1393665663081425,0.03364588732391027,0.0,-0.02048934897168447,-0.8029204801392349,2.728952980213487,-0.17462964294542377,0.0008921861684037559,0.0,439.25720696722874,435.2115771179237,436.3330010568205,437.83181699736446
1.4400000000000008,0.05812235287473498,-0.32324242248589524,12.067212756729013,6.128916961801787,0.03322770188221824,0.0,-0.047782695341330554,-0.9221323909752658,2.9421416109383203,-0.17323841914524732,-0.03136479770960272,0.0,481.83343124037,479.38867514713536,482.0811901652293,482.15972367533635
1.5000000000000009,0.05457852650174163,-0.3817798397237015,12.246407368673138,6.118658504336864,0.03133681309723535,0.0,-0.07014311940310472,-1.0301158540329816,3.030557952017336,-0.1667978642758525,-0.03181648748811915,0.0,444.9789412782346,444.94161257118725,444.64800265160466,445.14728587750113
1.560000000000001,0.04980517618984924,-0.4466144213089086,12.428542474783349,6.108661194132017,0.029701419958002795,0.0,-0.08880735191834649,-1.131923407623903,3.0403743334702185,-0.166272570561319,-0.01941883360886712,0.0,419.7067377584575,420.7811471912871,420.1978707595558,420.21511745813893
1.620000000000001,0.043731671438102505,-0.5189767009102336,12.618177190024733,6.098941360228576,0.028299391191310974,0.0,-0.11346204101751385,-1.2812405270725156,3.279806546483893,-0.15459369058950456,-0.03274198841830006,0.0,491.7273307246546,490.7393431358391,492.5924355509365,493.43308019762713
1.680000000000001,0.03624699990347839,-0.6003486870331912,12.821114921296049,6.089250918583179,0.02618250160866964,0.0,-0.13576377708582643,-1.432151226831209,3.48385917641429,-0.1812174467810897,-0.04091612093561412,0.0,483.82068860412085,483.2044088785038,485.0587892633565,483.03204452612374
1.740000000000001,0.027529817824504654,-0.6906096087108882,13.034196207468801,6.078450435718162,0.024739606365460354,0.0,-0.1545956822984851,-1.5776207870653953,3.6180736974628607,-0.17769612680177246,-0.0025700137979911986,0.0,463.20044957259813,466.20614853198015,464.6924741308187,464.9386816661128
1.8000000000000012,0.017720747255764373,-0.7897166200550696,13.254707601573582,6.067618268616229,0.025034525813850017,0.0,-0.17237162261952807,-1.7269819324602227,3.731555076949803,-0.18691500590111337,0.016769816767114667,0.0,459.83570978340117,461.3652492888493,459.79578301174973,459.0343466661817
1.8600000000000012,0.006969783206204174,-0.8968642703508143,13.476747802115302,6.05685579748857,0.02578819518090736,0.0,-0.18606806426981035,-1.8455096211854476,3.6696667924528357,-0.16746561751473396,0.002430576250440142,0.0,404.30892491952994,403.0147200554842,402.6077161080087,404.3287440349085
1.9200000000000013,-0.004697731339683553,-1.012041181198757,13.69824001845523,6.046332131151367,0.025528281216213422,0.0,-0.20284159960900944,-1.9946422251006841,3.712875912065044,-0.20008797686314822,-0.023430907690668846,0.0,441.1727820660918,439.0321410772323,440.5042349643139,437.766755507751
1.9800000000000013,-0.01743431203099596,-1.1370587252429416,13.925058294311242,6.034335533015861,0.023548284328224867,0.0,-0.2215291066805331,-2.173772378754207,3.8467533225615997,-0.19965599442189935,-0.07093657898957545,0.0,471.9174892056934,468.23511189818123,469.0055408089279,469.0022439927239
2.0400000000000014,-0.03110944708460617,-1.2717159708250951,14.154477736890408,6.022940040617492,0.01928592854877209,0.0,-0.23395637728239882,-2.315780770454544,3.8002975140764343,-0.17539416350209955,-0.07124531310769373,0.0,413.1889093354388,413.1573990627066,411.135843647883,413.2412614418409
2.1000000000000014,-0.04552657345413469,-1.4160290479992772,14.384589125869184,6.014237754234362,0.015168628144980545,0.0,-0.24618453382491773,-2.4954982798478986,3.869370025304602,-0.11488719593380278,-0.06383461355230942,0.0,451.6451630731941,452.2390293941473,449.5302473709531,454.3847855142735
2.1600000000000015,-0.06062729142001605,-1.5718794618874568,14.620891147249436,6.0073980192216965,0.011939127343490341,0.0,-0.2567752920361123,-2.7001203458990375,4.006403142543847,-0.11227100033377578,-0.03896609779259981,0.0,474.1929699013216,476.0977546391716,474.1156751643344,474.30596903273045
